,SARSA_Rewards1,SARSA_noSteps1,SARSA_Accuracy1,SARSA_Rewards2,SARSA_noSteps2,SARSA_Accuracy2,SARSA_Rewards3,SARSA_noSteps3,SARSA_Accuracy3,SARSA_Rewards4,SARSA_noSteps4,SARSA_Accuracy4,SARSA_Rewards5,SARSA_noSteps5,SARSA_Accuracy5,Moving_Average_Accuracy1,Moving_Average_Step1,Moving_Average_Reward1,Moving_Average_Accuracy2,Moving_Average_Step2,Moving_Average_Reward2,Moving_Average_Accuracy3,Moving_Average_Step3,Moving_Average_Reward3,Moving_Average_Accuracy4,Moving_Average_Step4,Moving_Average_Reward4,Moving_Average_Accuracy5,Moving_Average_Step5,Moving_Average_Reward5,Overall_Accuracy,Overall_Steps,Overall_Reward
0,-1,61,0,-1,191,0,-1,115,0,-1,25,0,-1,7,0,0.0,61.0,-1.0,0.0,191.0,-1.0,0.0,115.0,-1.0,0.0,25.0,-1.0,0.0,7.0,-1.0,0.0,79.8,-1.0
1,-1,68,0,-1,21,0,-1,51,0,-1,24,0,-1,37,0,0.0,64.5,-1.0,0.0,106.0,-1.0,0.0,83.0,-1.0,0.0,24.5,-1.0,0.0,22.0,-1.0,0.0,60.0,-1.0
2,-1,10,0,-1,41,0,-1,51,0,-1,229,0,-1,155,0,0.0,46.333333333333336,-1.0,0.0,84.33333333333333,-1.0,0.0,72.33333333333333,-1.0,0.0,92.66666666666667,-1.0,0.0,66.33333333333333,-1.0,0.0,72.4,-1.0
3,-1,6,0,-1,60,0,-1,110,0,-1,48,0,-1,165,0,0.0,36.25,-1.0,0.0,78.25,-1.0,0.0,81.75,-1.0,0.0,81.5,-1.0,0.0,91.0,-1.0,0.0,73.75,-1.0
4,-1,19,0,-1,55,0,-1,65,0,-1,44,0,-1,19,0,0.0,32.8,-1.0,0.0,73.6,-1.0,0.0,78.4,-1.0,0.0,74.0,-1.0,0.0,76.6,-1.0,0.0,67.08,-1.0
5,-1,8,0,-1,4,0,-1,138,0,-1,35,0,-1,272,0,0.0,28.666666666666668,-1.0,0.0,62.0,-1.0,0.0,88.33333333333333,-1.0,0.0,67.5,-1.0,0.0,109.16666666666667,-1.0,0.0,71.13333333333334,-1.0
6,-1,74,0,-1,74,0,-1,21,0,-1,38,0,-1,60,0,0.0,35.142857142857146,-1.0,0.0,63.714285714285715,-1.0,0.0,78.71428571428571,-1.0,0.0,63.285714285714285,-1.0,0.0,102.14285714285714,-1.0,0.0,68.6,-1.0
7,-1,1,0,-1,259,0,-1,146,0,-1,44,0,1,198,1,0.0,30.875,-1.0,0.0,88.125,-1.0,0.0,87.125,-1.0,0.0,60.875,-1.0,0.125,114.125,-0.75,0.025,76.225,-0.95
8,-1,18,0,-1,5,0,-1,96,0,-1,33,0,1,28,1,0.0,29.444444444444443,-1.0,0.0,78.88888888888889,-1.0,0.0,88.11111111111111,-1.0,0.0,57.77777777777778,-1.0,0.2222222222222222,104.55555555555556,-0.5555555555555556,0.04444444444444444,71.75555555555556,-0.9111111111111111
9,-1,17,0,-1,29,0,-1,16,0,-1,51,0,1,106,1,0.0,28.2,-1.0,0.0,73.9,-1.0,0.0,80.9,-1.0,0.0,57.1,-1.0,0.3,104.7,-0.4,0.06,68.96000000000001,-0.8800000000000001
10,-1,65,0,-1,22,0,-1,40,0,-1,3,0,-1,11,0,0.0,31.545454545454547,-1.0,0.0,69.18181818181819,-1.0,0.0,77.18181818181819,-1.0,0.0,52.18181818181818,-1.0,0.2727272727272727,96.18181818181819,-0.45454545454545453,0.05454545454545454,65.25454545454546,-0.8909090909090909
11,-1,51,0,-1,10,0,-1,91,0,1,122,1,1,78,1,0.0,33.166666666666664,-1.0,0.0,64.25,-1.0,0.0,78.33333333333333,-1.0,0.08333333333333333,58.0,-0.8333333333333334,0.3333333333333333,94.66666666666667,-0.3333333333333333,0.08333333333333333,65.68333333333334,-0.8333333333333334
12,-1,10,0,-1,67,0,-1,68,0,1,5,1,1,15,1,0.0,31.384615384615383,-1.0,0.0,64.46153846153847,-1.0,0.0,77.53846153846153,-1.0,0.15384615384615385,53.92307692307692,-0.6923076923076923,0.38461538461538464,88.53846153846153,-0.23076923076923078,0.10769230769230771,63.16923076923077,-0.7846153846153847
13,1,28,1,-1,6,0,1,23,1,1,5,1,1,19,1,0.07142857142857142,31.142857142857142,-0.8571428571428571,0.0,60.285714285714285,-1.0,0.07142857142857142,73.64285714285714,-0.8571428571428571,0.21428571428571427,50.42857142857143,-0.5714285714285714,0.42857142857142855,83.57142857142857,-0.14285714285714285,0.1571428571428571,59.81428571428571,-0.6857142857142857
14,-1,10,0,1,11,1,1,7,1,1,5,1,1,5,1,0.06666666666666667,29.733333333333334,-0.8666666666666667,0.06666666666666667,57.0,-0.8666666666666667,0.13333333333333333,69.2,-0.7333333333333333,0.26666666666666666,47.4,-0.4666666666666667,0.4666666666666667,78.33333333333333,-0.06666666666666667,0.2,56.333333333333336,-0.6000000000000001
15,1,50,1,-1,4,0,1,7,1,1,5,1,1,5,1,0.125,31.0,-0.75,0.0625,53.6875,-0.875,0.1875,65.3125,-0.625,0.3125,44.75,-0.375,0.5,73.75,0.0,0.2375,53.7,-0.525
16,-1,18,0,1,5,1,-1,3,0,-1,9,0,1,5,1,0.11764705882352941,30.235294117647058,-0.7647058823529411,0.11764705882352941,50.8235294117647,-0.7647058823529411,0.17647058823529413,61.64705882352941,-0.6470588235294118,0.29411764705882354,42.64705882352941,-0.4117647058823529,0.5294117647058824,69.70588235294117,0.058823529411764705,0.24705882352941178,51.01176470588236,-0.5058823529411764
17,1,10,1,-1,5,0,1,7,1,1,5,1,-1,3,0,0.16666666666666666,29.11111111111111,-0.6666666666666666,0.1111111111111111,48.27777777777778,-0.7777777777777778,0.2222222222222222,58.611111111111114,-0.5555555555555556,0.3333333333333333,40.55555555555556,-0.3333333333333333,0.5,66.0,0.0,0.26666666666666666,48.511111111111106,-0.4666666666666667
18,1,95,1,-1,41,0,-1,3,0,1,5,1,1,5,1,0.21052631578947367,32.578947368421055,-0.5789473684210527,0.10526315789473684,47.89473684210526,-0.7894736842105263,0.21052631578947367,55.68421052631579,-0.5789473684210527,0.3684210526315789,38.68421052631579,-0.2631578947368421,0.5263157894736842,62.78947368421053,0.05263157894736842,0.28421052631578947,47.526315789473685,-0.43157894736842106
19,-1,46,0,-1,78,0,-1,35,0,1,6,1,1,7,1,0.2,33.25,-0.6,0.1,49.4,-0.8,0.2,54.65,-0.6,0.4,37.05,-0.2,0.55,60.0,0.1,0.29000000000000004,46.870000000000005,-0.42000000000000004
20,1,12,1,-1,89,0,1,47,1,-1,3,0,-1,1,0,0.23809523809523808,32.23809523809524,-0.5238095238095238,0.09523809523809523,51.285714285714285,-0.8095238095238095,0.23809523809523808,54.285714285714285,-0.5238095238095238,0.38095238095238093,35.42857142857143,-0.23809523809523808,0.5238095238095238,57.19047619047619,0.047619047619047616,0.29523809523809524,46.08571428571429,-0.40952380952380957
21,1,57,1,1,105,1,-1,71,0,1,34,1,1,16,1,0.2727272727272727,33.36363636363637,-0.45454545454545453,0.13636363636363635,53.72727272727273,-0.7272727272727273,0.22727272727272727,55.04545454545455,-0.5454545454545454,0.4090909090909091,35.36363636363637,-0.18181818181818182,0.5454545454545454,55.31818181818182,0.09090909090909091,0.3181818181818182,46.56363636363636,-0.36363636363636365
22,1,9,1,1,70,1,-1,2,0,-1,1,0,-1,51,0,0.30434782608695654,32.30434782608695,-0.391304347826087,0.17391304347826086,54.43478260869565,-0.6521739130434783,0.21739130434782608,52.73913043478261,-0.5652173913043478,0.391304347826087,33.869565217391305,-0.21739130434782608,0.5217391304347826,55.130434782608695,0.043478260869565216,0.32173913043478264,45.69565217391304,-0.35652173913043483
23,1,134,1,1,12,1,-1,8,0,1,19,1,1,5,1,0.3333333333333333,36.541666666666664,-0.3333333333333333,0.20833333333333334,52.666666666666664,-0.5833333333333334,0.20833333333333334,50.875,-0.5833333333333334,0.4166666666666667,33.25,-0.16666666666666666,0.5416666666666666,53.041666666666664,0.08333333333333333,0.3416666666666667,45.27499999999999,-0.3166666666666667
24,1,116,1,1,6,1,1,70,1,1,21,1,-1,62,0,0.36,39.72,-0.28,0.24,50.8,-0.52,0.24,51.64,-0.52,0.44,32.76,-0.12,0.52,53.4,0.04,0.36,45.664,-0.27999999999999997
25,1,8,1,1,16,1,-1,13,0,1,58,1,-1,21,0,0.38461538461538464,38.5,-0.23076923076923078,0.2692307692307692,49.46153846153846,-0.46153846153846156,0.23076923076923078,50.15384615384615,-0.5384615384615384,0.46153846153846156,33.73076923076923,-0.07692307692307693,0.5,52.15384615384615,0.0,0.36923076923076925,44.8,-0.26153846153846155
26,-1,22,0,-1,14,0,-1,170,0,-1,39,0,1,54,1,0.37037037037037035,37.888888888888886,-0.25925925925925924,0.25925925925925924,48.148148148148145,-0.48148148148148145,0.2222222222222222,54.592592592592595,-0.5555555555555556,0.4444444444444444,33.925925925925924,-0.1111111111111111,0.5185185185185185,52.22222222222222,0.037037037037037035,0.362962962962963,45.355555555555554,-0.2740740740740741
27,1,52,1,1,24,1,1,39,1,-1,48,0,-1,3,0,0.39285714285714285,38.392857142857146,-0.21428571428571427,0.2857142857142857,47.285714285714285,-0.42857142857142855,0.25,54.035714285714285,-0.5,0.42857142857142855,34.42857142857143,-0.14285714285714285,0.5,50.464285714285715,0.0,0.37142857142857144,44.92142857142858,-0.2571428571428571
28,-1,9,0,1,19,1,-1,1,0,-1,42,0,-1,3,0,0.3793103448275862,37.37931034482759,-0.2413793103448276,0.3103448275862069,46.310344827586206,-0.3793103448275862,0.2413793103448276,52.206896551724135,-0.5172413793103449,0.41379310344827586,34.689655172413794,-0.1724137931034483,0.4827586206896552,48.827586206896555,-0.034482758620689655,0.36551724137931035,43.882758620689664,-0.2689655172413793
29,-1,22,0,1,133,1,-1,61,0,1,40,1,-1,41,0,0.36666666666666664,36.86666666666667,-0.26666666666666666,0.3333333333333333,49.2,-0.3333333333333333,0.23333333333333334,52.5,-0.5333333333333333,0.43333333333333335,34.86666666666667,-0.13333333333333333,0.4666666666666667,48.56666666666667,-0.06666666666666667,0.3666666666666667,44.4,-0.26666666666666666
30,-1,25,0,-1,40,0,-1,82,0,1,58,1,-1,38,0,0.3548387096774194,36.483870967741936,-0.2903225806451613,0.3225806451612903,48.903225806451616,-0.3548387096774194,0.22580645161290322,53.45161290322581,-0.5483870967741935,0.45161290322580644,35.61290322580645,-0.0967741935483871,0.45161290322580644,48.225806451612904,-0.0967741935483871,0.3612903225806452,44.53548387096774,-0.27741935483870966
31,1,62,1,1,5,1,-1,3,0,1,15,1,1,29,1,0.375,37.28125,-0.25,0.34375,47.53125,-0.3125,0.21875,51.875,-0.5625,0.46875,34.96875,-0.0625,0.46875,47.625,-0.0625,0.375,43.85625,-0.25
32,-1,23,0,1,64,1,1,122,1,1,8,1,-1,41,0,0.36363636363636365,36.84848484848485,-0.2727272727272727,0.36363636363636365,48.03030303030303,-0.2727272727272727,0.24242424242424243,54.0,-0.5151515151515151,0.48484848484848486,34.15151515151515,-0.030303030303030304,0.45454545454545453,47.42424242424242,-0.09090909090909091,0.38181818181818183,44.090909090909086,-0.23636363636363633
33,-1,26,0,1,9,1,1,76,1,1,13,1,1,13,1,0.35294117647058826,36.529411764705884,-0.29411764705882354,0.38235294117647056,46.88235294117647,-0.23529411764705882,0.2647058823529412,54.64705882352941,-0.47058823529411764,0.5,33.529411764705884,0.0,0.47058823529411764,46.411764705882355,-0.058823529411764705,0.3941176470588236,43.6,-0.21176470588235294
34,1,59,1,1,16,1,-1,4,0,1,18,1,-1,43,0,0.37142857142857144,37.17142857142857,-0.2571428571428571,0.4,46.0,-0.2,0.2571428571428571,53.2,-0.4857142857142857,0.5142857142857142,33.08571428571429,0.02857142857142857,0.45714285714285713,46.31428571428572,-0.08571428571428572,0.39999999999999997,43.15428571428571,-0.2
35,-1,31,0,1,28,1,1,163,1,1,12,1,1,122,1,0.3611111111111111,37.0,-0.2777777777777778,0.4166666666666667,45.5,-0.16666666666666666,0.2777777777777778,56.25,-0.4444444444444444,0.5277777777777778,32.5,0.05555555555555555,0.4722222222222222,48.416666666666664,-0.05555555555555555,0.41111111111111115,43.93333333333333,-0.17777777777777776
36,-1,107,0,1,93,1,-1,626,0,1,8,1,1,112,1,0.35135135135135137,38.891891891891895,-0.2972972972972973,0.43243243243243246,46.78378378378378,-0.13513513513513514,0.2702702702702703,71.64864864864865,-0.4594594594594595,0.5405405405405406,31.83783783783784,0.08108108108108109,0.4864864864864865,50.13513513513514,-0.02702702702702703,0.41621621621621624,47.85945945945946,-0.16756756756756755
37,1,89,1,1,13,1,-1,262,0,1,29,1,1,136,1,0.3684210526315789,40.21052631578947,-0.2631578947368421,0.4473684210526316,45.89473684210526,-0.10526315789473684,0.2631578947368421,76.65789473684211,-0.47368421052631576,0.5526315789473685,31.763157894736842,0.10526315789473684,0.5,52.39473684210526,0.0,0.42631578947368426,49.38421052631579,-0.14736842105263157
38,1,19,1,1,19,1,1,35,1,1,13,1,1,5,1,0.38461538461538464,39.666666666666664,-0.23076923076923078,0.46153846153846156,45.205128205128204,-0.07692307692307693,0.28205128205128205,75.58974358974359,-0.4358974358974359,0.5641025641025641,31.28205128205128,0.1282051282051282,0.5128205128205128,51.17948717948718,0.02564102564102564,0.44102564102564107,48.58461538461538,-0.11794871794871795
39,-1,7,0,1,9,1,1,81,1,1,5,1,1,6,1,0.375,38.85,-0.25,0.475,44.3,-0.05,0.3,75.725,-0.4,0.575,30.625,0.15,0.525,50.05,0.05,0.45,47.910000000000004,-0.09999999999999999
40,1,12,1,1,127,1,-1,59,0,1,5,1,1,8,1,0.3902439024390244,38.19512195121951,-0.21951219512195122,0.4878048780487805,46.31707317073171,-0.024390243902439025,0.2926829268292683,75.3170731707317,-0.4146341463414634,0.5853658536585366,30.0,0.17073170731707318,0.5365853658536586,49.02439024390244,0.07317073170731707,0.4585365853658536,47.77073170731707,-0.08292682926829266
41,1,36,1,1,27,1,1,244,1,1,6,1,1,5,1,0.40476190476190477,38.142857142857146,-0.19047619047619047,0.5,45.857142857142854,0.0,0.30952380952380953,79.33333333333333,-0.38095238095238093,0.5952380952380952,29.428571428571427,0.19047619047619047,0.5476190476190477,47.976190476190474,0.09523809523809523,0.47142857142857153,48.147619047619045,-0.05714285714285714
42,1,36,1,1,14,1,1,177,1,1,5,1,1,5,1,0.4186046511627907,38.093023255813954,-0.16279069767441862,0.5116279069767442,45.116279069767444,0.023255813953488372,0.32558139534883723,81.6046511627907,-0.3488372093023256,0.6046511627906976,28.86046511627907,0.20930232558139536,0.5581395348837209,46.97674418604651,0.11627906976744186,0.48372093023255813,48.13023255813954,-0.032558139534883734
43,-1,49,0,1,5,1,1,1500,1,1,5,1,1,5,1,0.4090909090909091,38.34090909090909,-0.18181818181818182,0.5227272727272727,44.20454545454545,0.045454545454545456,0.3409090909090909,113.8409090909091,-0.3181818181818182,0.6136363636363636,28.318181818181817,0.22727272727272727,0.5681818181818182,46.02272727272727,0.13636363636363635,0.4909090909090909,54.14545454545454,-0.01818181818181818
44,-1,1,0,-1,4,0,-1,14,0,1,5,1,1,5,1,0.4,37.51111111111111,-0.2,0.5111111111111111,43.31111111111111,0.022222222222222223,0.3333333333333333,111.62222222222222,-0.3333333333333333,0.6222222222222222,27.8,0.24444444444444444,0.5777777777777777,45.111111111111114,0.15555555555555556,0.48888888888888893,53.07111111111112,-0.02222222222222221
45,-1,103,0,1,8,1,-1,25,0,1,5,1,1,5,1,0.391304347826087,38.93478260869565,-0.21739130434782608,0.5217391304347826,42.54347826086956,0.043478260869565216,0.32608695652173914,109.73913043478261,-0.34782608695652173,0.6304347826086957,27.304347826086957,0.2608695652173913,0.5869565217391305,44.23913043478261,0.17391304347826086,0.491304347826087,52.552173913043475,-0.017391304347826087
46,1,173,1,1,7,1,-1,63,0,1,7,1,-1,3,0,0.40425531914893614,41.787234042553195,-0.19148936170212766,0.5319148936170213,41.787234042553195,0.06382978723404255,0.3191489361702128,108.74468085106383,-0.3617021276595745,0.6382978723404256,26.872340425531913,0.2765957446808511,0.574468085106383,43.361702127659576,0.14893617021276595,0.49361702127659574,52.51063829787235,-0.012765957446808519
47,1,86,1,-1,3,0,1,185,1,1,5,1,1,5,1,0.4166666666666667,42.708333333333336,-0.16666666666666666,0.5208333333333334,40.979166666666664,0.041666666666666664,0.3333333333333333,110.33333333333333,-0.3333333333333333,0.6458333333333334,26.416666666666668,0.2916666666666667,0.5833333333333334,42.5625,0.16666666666666666,0.5,52.6,5.551115123125783e-18
48,-1,360,0,1,5,1,1,71,1,1,5,1,1,5,1,0.40816326530612246,49.183673469387756,-0.1836734693877551,0.5306122448979592,40.244897959183675,0.061224489795918366,0.3469387755102041,109.53061224489795,-0.30612244897959184,0.6530612244897959,25.979591836734695,0.30612244897959184,0.5918367346938775,41.795918367346935,0.1836734693877551,0.5061224489795919,53.3469387755102,0.012244897959183671
49,-1,97,0,1,5,1,1,73,1,1,5,1,-1,4,0,0.4,50.14,-0.2,0.54,39.54,0.08,0.36,108.8,-0.28,0.66,25.56,0.32,0.58,41.04,0.16,0.508,53.016000000000005,0.015999999999999997
50,-1,118,0,1,5,1,1,43,1,1,6,1,-1,1,0,0.39215686274509803,51.470588235294116,-0.21568627450980393,0.5490196078431373,38.86274509803921,0.09803921568627451,0.37254901960784315,107.50980392156863,-0.2549019607843137,0.6666666666666666,25.176470588235293,0.3333333333333333,0.5686274509803921,40.254901960784316,0.13725490196078433,0.5098039215686274,52.65490196078432,0.019607843137254898
51,1,226,1,1,7,1,1,5,1,-1,4,0,1,5,1,0.40384615384615385,54.82692307692308,-0.19230769230769232,0.5576923076923077,38.25,0.11538461538461539,0.38461538461538464,105.53846153846153,-0.23076923076923078,0.6538461538461539,24.76923076923077,0.3076923076923077,0.5769230769230769,39.57692307692308,0.15384615384615385,0.5153846153846153,52.59230769230769,0.03076923076923077
52,1,39,1,1,6,1,1,64,1,-1,2,0,-1,2,0,0.41509433962264153,54.528301886792455,-0.16981132075471697,0.5660377358490566,37.64150943396226,0.1320754716981132,0.39622641509433965,104.75471698113208,-0.20754716981132076,0.6415094339622641,24.339622641509433,0.2830188679245283,0.5660377358490566,38.867924528301884,0.1320754716981132,0.5169811320754716,52.02641509433962,0.033962264150943396
53,1,51,1,1,8,1,1,8,1,1,5,1,-1,4,0,0.42592592592592593,54.46296296296296,-0.14814814814814814,0.5740740740740741,37.092592592592595,0.14814814814814814,0.4074074074074074,102.96296296296296,-0.18518518518518517,0.6481481481481481,23.98148148148148,0.2962962962962963,0.5555555555555556,38.22222222222222,0.1111111111111111,0.5222222222222221,51.34444444444445,0.04444444444444444
54,1,100,1,1,5,1,1,7,1,1,5,1,1,5,1,0.43636363636363634,55.29090909090909,-0.12727272727272726,0.5818181818181818,36.50909090909091,0.16363636363636364,0.41818181818181815,101.21818181818182,-0.16363636363636364,0.6545454545454545,23.636363636363637,0.3090909090909091,0.5636363636363636,37.61818181818182,0.12727272727272726,0.5309090909090909,50.85454545454545,0.061818181818181814
55,1,68,1,1,5,1,1,33,1,1,5,1,1,5,1,0.44642857142857145,55.517857142857146,-0.10714285714285714,0.5892857142857143,35.94642857142857,0.17857142857142858,0.42857142857142855,100.0,-0.14285714285714285,0.6607142857142857,23.303571428571427,0.32142857142857145,0.5714285714285714,37.035714285714285,0.14285714285714285,0.5392857142857143,50.36071428571428,0.07857142857142858
56,1,22,1,1,7,1,1,52,1,1,5,1,1,5,1,0.45614035087719296,54.92982456140351,-0.08771929824561403,0.5964912280701754,35.43859649122807,0.19298245614035087,0.43859649122807015,99.15789473684211,-0.12280701754385964,0.6666666666666666,22.982456140350877,0.3333333333333333,0.5789473684210527,36.473684210526315,0.15789473684210525,0.5473684210526316,49.79649122807018,0.09473684210526315
57,1,11,1,-1,4,0,-1,76,0,1,5,1,1,5,1,0.46551724137931033,54.172413793103445,-0.06896551724137931,0.5862068965517241,34.89655172413793,0.1724137931034483,0.43103448275862066,98.75862068965517,-0.13793103448275862,0.6724137931034483,22.67241379310345,0.3448275862068966,0.5862068965517241,35.93103448275862,0.1724137931034483,0.5482758620689656,49.28620689655172,0.09655172413793105
58,-1,87,0,1,5,1,1,11,1,1,6,1,1,5,1,0.4576271186440678,54.728813559322035,-0.0847457627118644,0.5932203389830508,34.389830508474574,0.1864406779661017,0.4406779661016949,97.27118644067797,-0.11864406779661017,0.6779661016949152,22.389830508474578,0.3559322033898305,0.5932203389830508,35.40677966101695,0.1864406779661017,0.5525423728813559,48.83728813559322,0.10508474576271185
59,1,54,1,1,5,1,-1,17,0,1,5,1,1,6,1,0.4666666666666667,54.71666666666667,-0.06666666666666667,0.6,33.9,0.2,0.43333333333333335,95.93333333333334,-0.13333333333333333,0.6833333333333333,22.1,0.36666666666666664,0.6,34.916666666666664,0.2,0.5566666666666668,48.31333333333333,0.11333333333333333
60,-1,108,0,1,5,1,-1,47,0,1,5,1,1,5,1,0.45901639344262296,55.59016393442623,-0.08196721311475409,0.6065573770491803,33.42622950819672,0.21311475409836064,0.4262295081967213,95.1311475409836,-0.14754098360655737,0.6885245901639344,21.81967213114754,0.3770491803278688,0.6065573770491803,34.42622950819672,0.21311475409836064,0.5573770491803278,48.07868852459016,0.11475409836065573
61,1,57,1,1,7,1,1,122,1,1,8,1,1,7,1,0.46774193548387094,55.61290322580645,-0.06451612903225806,0.6129032258064516,33.0,0.22580645161290322,0.43548387096774194,95.56451612903226,-0.12903225806451613,0.6935483870967742,21.596774193548388,0.3870967741935484,0.6129032258064516,33.983870967741936,0.22580645161290322,0.5645161290322581,47.95161290322581,0.12903225806451613
62,-1,27,0,1,5,1,1,58,1,1,5,1,1,5,1,0.4603174603174603,55.15873015873016,-0.07936507936507936,0.6190476190476191,32.55555555555556,0.23809523809523808,0.4444444444444444,94.96825396825396,-0.1111111111111111,0.6984126984126984,21.333333333333332,0.3968253968253968,0.6190476190476191,33.523809523809526,0.23809523809523808,0.5682539682539682,47.50793650793651,0.13650793650793652
63,1,100,1,1,5,1,1,118,1,1,5,1,-1,4,0,0.46875,55.859375,-0.0625,0.625,32.125,0.25,0.453125,95.328125,-0.09375,0.703125,21.078125,0.40625,0.609375,33.0625,0.21875,0.571875,47.490625,0.14375
64,-1,42,0,1,5,1,1,90,1,1,5,1,1,5,1,0.46153846153846156,55.646153846153844,-0.07692307692307693,0.6307692307692307,31.70769230769231,0.26153846153846155,0.46153846153846156,95.24615384615385,-0.07692307692307693,0.7076923076923077,20.83076923076923,0.4153846153846154,0.6153846153846154,32.63076923076923,0.23076923076923078,0.5753846153846155,47.21230769230769,0.15076923076923077
65,1,42,1,1,7,1,1,8,1,1,5,1,1,5,1,0.4696969696969697,55.43939393939394,-0.06060606060606061,0.6363636363636364,31.333333333333332,0.2727272727272727,0.4696969696969697,93.92424242424242,-0.06060606060606061,0.7121212121212122,20.59090909090909,0.42424242424242425,0.6212121212121212,32.21212121212121,0.24242424242424243,0.5818181818181818,46.7,0.16363636363636364
66,1,29,1,1,5,1,1,28,1,1,5,1,1,9,1,0.47761194029850745,55.04477611940298,-0.04477611940298507,0.6417910447761194,30.940298507462686,0.2835820895522388,0.47761194029850745,92.94029850746269,-0.04477611940298507,0.7164179104477612,20.35820895522388,0.43283582089552236,0.6268656716417911,31.865671641791046,0.2537313432835821,0.5880597014925373,46.22985074626866,0.17611940298507464
67,1,91,1,1,5,1,1,125,1,1,7,1,1,6,1,0.4852941176470588,55.5735294117647,-0.029411764705882353,0.6470588235294118,30.558823529411764,0.29411764705882354,0.4852941176470588,93.41176470588235,-0.029411764705882353,0.7205882352941176,20.16176470588235,0.4411764705882353,0.6323529411764706,31.485294117647058,0.2647058823529412,0.5941176470588235,46.23823529411764,0.18823529411764706
68,1,238,1,1,6,1,1,5,1,1,8,1,1,84,1,0.4927536231884058,58.21739130434783,-0.014492753623188406,0.6521739130434783,30.202898550724637,0.30434782608695654,0.4927536231884058,92.1304347826087,-0.014492753623188406,0.7246376811594203,19.985507246376812,0.4492753623188406,0.6376811594202898,32.2463768115942,0.2753623188405797,0.6,46.55652173913044,0.2
69,-1,33,0,1,5,1,1,5,1,1,6,1,-1,2,0,0.4857142857142857,57.857142857142854,-0.02857142857142857,0.6571428571428571,29.84285714285714,0.3142857142857143,0.5,90.88571428571429,0.0,0.7285714285714285,19.785714285714285,0.45714285714285713,0.6285714285714286,31.814285714285713,0.2571428571428571,0.6,46.037142857142854,0.2
70,1,383,1,1,5,1,1,5,1,1,5,1,1,5,1,0.49295774647887325,62.436619718309856,-0.014084507042253521,0.6619718309859155,29.492957746478872,0.323943661971831,0.5070422535211268,89.67605633802818,0.014084507042253521,0.7323943661971831,19.577464788732396,0.4647887323943662,0.6338028169014085,31.43661971830986,0.2676056338028169,0.6056338028169014,46.52394366197183,0.2112676056338028
71,1,100,1,1,5,1,-1,1,0,1,5,1,1,5,1,0.5,62.958333333333336,0.0,0.6666666666666666,29.15277777777778,0.3333333333333333,0.5,88.44444444444444,0.0,0.7361111111111112,19.375,0.4722222222222222,0.6388888888888888,31.069444444444443,0.2777777777777778,0.6083333333333333,46.2,0.2166666666666667
72,-1,605,0,1,5,1,1,38,1,1,6,1,1,5,1,0.4931506849315068,70.38356164383562,-0.0136986301369863,0.6712328767123288,28.82191780821918,0.3424657534246575,0.5068493150684932,87.75342465753425,0.0136986301369863,0.7397260273972602,19.19178082191781,0.4794520547945205,0.6438356164383562,30.71232876712329,0.2876712328767123,0.610958904109589,47.372602739726034,0.2219178082191781
73,-1,280,0,1,5,1,1,5,1,1,5,1,1,5,1,0.4864864864864865,73.21621621621621,-0.02702702702702703,0.6756756756756757,28.5,0.35135135135135137,0.5135135135135135,86.63513513513513,0.02702702702702703,0.7432432432432432,19.0,0.4864864864864865,0.6486486486486487,30.364864864864863,0.2972972972972973,0.6135135135135136,47.543243243243246,0.22702702702702707
74,-1,1030,0,1,5,1,1,55,1,1,7,1,1,5,1,0.48,85.97333333333333,-0.04,0.68,28.186666666666667,0.36,0.52,86.21333333333334,0.04,0.7466666666666667,18.84,0.49333333333333335,0.6533333333333333,30.026666666666667,0.30666666666666664,0.616,49.848,0.23199999999999998
75,-1,62,0,1,5,1,1,16,1,1,5,1,1,5,1,0.47368421052631576,85.65789473684211,-0.05263157894736842,0.6842105263157895,27.88157894736842,0.3684210526315789,0.5263157894736842,85.28947368421052,0.05263157894736842,0.75,18.657894736842106,0.5,0.6578947368421053,29.69736842105263,0.3157894736842105,0.618421052631579,49.43684210526315,0.23684210526315788
76,-1,102,0,1,11,1,1,41,1,1,5,1,1,5,1,0.4675324675324675,85.87012987012987,-0.06493506493506493,0.6883116883116883,27.662337662337663,0.37662337662337664,0.5324675324675324,84.71428571428571,0.06493506493506493,0.7532467532467533,18.48051948051948,0.5064935064935064,0.6623376623376623,29.376623376623378,0.3246753246753247,0.6207792207792208,49.22077922077922,0.24155844155844158
77,1,48,1,1,5,1,-1,86,0,1,5,1,-1,2,0,0.47435897435897434,85.38461538461539,-0.05128205128205128,0.6923076923076923,27.371794871794872,0.38461538461538464,0.5256410256410257,84.73076923076923,0.05128205128205128,0.7564102564102564,18.307692307692307,0.5128205128205128,0.6538461538461539,29.025641025641026,0.3076923076923077,0.6205128205128204,48.96410256410257,0.241025641025641
78,-1,72,0,1,5,1,1,9,1,1,6,1,1,5,1,0.46835443037974683,85.21518987341773,-0.06329113924050633,0.6962025316455697,27.088607594936708,0.3924050632911392,0.5316455696202531,83.77215189873418,0.06329113924050633,0.759493670886076,18.151898734177216,0.5189873417721519,0.6582278481012658,28.72151898734177,0.31645569620253167,0.6227848101265823,48.58987341772152,0.24556962025316453
