,Q_Rewards1,Q_noSteps1,Q_Accuracy1,Moving_Average_Accuracy1,Moving_Average_Step1,Moving_Average_Reward1,Overall_Accuracy,Overall_Steps,Overall_Reward
104,-1,20,0,0.1,35.65,-0.8,0.1,35.65,-0.8
105,1,46,1,0.11,36.02,-0.78,0.11,36.02,-0.78
106,-1,72,0,0.11,36.34,-0.78,0.11,36.34,-0.78
107,-1,19,0,0.11,36.23,-0.78,0.11,36.23,-0.78
108,1,25,1,0.12,35.99,-0.76,0.12,35.99,-0.76
109,1,36,1,0.13,35.96,-0.74,0.13,35.96,-0.74
110,1,32,1,0.14,36.1,-0.72,0.14,36.1,-0.72
111,-1,72,0,0.14,36.61,-0.72,0.14,36.61,-0.72
112,1,78,1,0.15,37.23,-0.7,0.15,37.23,-0.7
113,1,27,1,0.16,37.36,-0.68,0.16,37.36,-0.68
114,1,24,1,0.17,37.38,-0.66,0.17,37.38,-0.66
115,-1,16,0,0.17,37.2,-0.66,0.17,37.2,-0.66
116,-1,25,0,0.17,37.17,-0.66,0.17,37.17,-0.66
117,-1,29,0,0.17,37.26,-0.66,0.17,37.26,-0.66
118,1,26,1,0.18,37.24,-0.64,0.18,37.24,-0.64
119,1,41,1,0.19,37.35,-0.62,0.19,37.35,-0.62
120,-1,11,0,0.19,37.26,-0.62,0.19,37.26,-0.62
121,-1,12,0,0.19,37.02,-0.62,0.19,37.02,-0.62
122,-1,18,0,0.19,36.95,-0.62,0.19,36.95,-0.62
123,-1,9,0,0.19,36.69,-0.62,0.19,36.69,-0.62
124,1,23,1,0.2,36.84,-0.6,0.2,36.84,-0.6
125,1,52,1,0.21,37.2,-0.58,0.21,37.2,-0.58
126,1,131,1,0.22,38.3,-0.56,0.22,38.3,-0.56
127,-1,33,0,0.22,38.29,-0.56,0.22,38.29,-0.56
128,1,25,1,0.23,38.37,-0.54,0.23,38.37,-0.54
129,1,24,1,0.24,38.29,-0.52,0.24,38.29,-0.52
130,1,33,1,0.25,38.57,-0.5,0.25,38.57,-0.5
131,1,19,1,0.26,38.33,-0.48,0.26,38.33,-0.48
132,1,45,1,0.27,38.59,-0.46,0.27,38.59,-0.46
133,1,25,1,0.28,38.36,-0.44,0.28,38.36,-0.44
134,-1,19,0,0.28,38.39,-0.44,0.28,38.39,-0.44
135,1,30,1,0.29,38.35,-0.42,0.29,38.35,-0.42
